key	ja-JP	en-US	longitude	latitude	min_size	max_size	first_year	last_year	texture	所在地	種別	時代	立地	標高	出土遺物
HokkaidoSite400	神水川遺跡		142.489404	43.81242919	0	0.5	-1000	-300	BlueCircle	当麻町6198-4･5,6199-4,6200-3･4,6201-3･4,6202-1･2,6204-2･3,6205	遺物包含地	縄文(晩期)	石狩川左岸、神水川左岸段丘	145 m	土器、剥片
HokkaidoSite401	伊香牛D遺跡		142.5920333	43.88231351	0	0.5	-3500	-2000	BlueCircle	愛別町字愛別713,714,715-1･4	遺物包含地	縄文(中期)	当麻の境界付近の丘陵地帯	250 m	土器、台石、ポイント
HokkaidoSite402	幌倉沼遺跡		142.5368044	43.70475099	0	0.5	-1000	-300	BlueCircle	東川町130-1･2,131-1･2,511-3･4,2088-1,2165-1・2,2170-3	墳墓	縄文(晩期)	ポン倉沼川左岸	225 m	土器、石鏃、石刃鏃、石槍、スクレイパー、石斧
HokkaidoSite403	倉沼川左岸遺跡		142.5548111	43.69906955	0	0.5	-300	700	BlueCircle	東川町1140-3,1141,1199-1･3,1200,2214-3･7	遺物包含地	続縄文	倉沼川左岸 丘陵緩斜面	230 m	土器
HokkaidoSite404	ポン倉沼川2遺跡		142.5429427	43.69554503	0	0.5	-3500	-2000	BlueCircle	東川町388-1･2･4･5･7	遺物包含地	縄文(中期)	ポン倉沼川左岸	240 m	
HokkaidoSite405	ポン倉沼川4遺跡		142.5610982	43.68499704	0	0.5	-300	700	BlueCircle	東川町914-70･156･168･242	遺物包含地	続縄文	ポン倉沼川右岸、小沢との合流点	270 m	石斧
HokkaidoSite406	美田遺跡		142.4183208	43.61169086	0	0.5	-1000	-300	BlueCircle	美瑛町字美瑛原野707-168･241～243	遺物包含地	縄文(晩期)	夕張川左岸段丘、小流の両岸	220～30 m	石器、土器片
HokkaidoSite407	美瑛共和遺跡		142.504307	43.55802898	0	0.5	-1000	-300	BlueCircle	美瑛町字美瑛原野442-1～5	遺物包含地	縄文(晩期)	美瑛川支流右岸段丘	280 m	剥片
HokkaidoSite408	川向日の出遺跡		142.5487072	43.55039659	0	0.5	-8000	-5000	BlueCircle	美瑛町字美瑛1325-95･144･391～393	遺物包含地	縄文(早期)	美瑛川支流左岸段丘	400 m	石器
HokkaidoSite409	サッポロビール上富良野ホップ園遺跡		142.4891334	43.44588522	0	0.5	-1000	-300	BlueCircle	上富良野町3917-1	遺物包含地	縄文(晩期)	河岸段丘 ホロベツナイ川右岸	225 m	土器、石器、フレイク
HokkaidoSite410	本幸2遺跡		142.5245305	43.39155597	0	0.5	-8000	-5000	BlueCircle	中富良野町字中富良野2212-5･289	遺物包含地	縄文(早期)	ヌノッペ沢(現幹線用水路)右岸	370 m	土器、剥片
HokkaidoSite411	ベベルイ4遺跡		142.4792065	43.38206503	0	0.5	-1000	-300	BlueCircle	中富良野町字中富良野411-1～3･6・7・13～15,17・18・24,字富良野原野1063-1～5	遺物包含地	縄文(晩期)	ポロピナイ川左岸段丘	400～410 m	石槍、ナイフ、剥片
HokkaidoSite412	ベベルイ5遺跡		142.4671416	43.37564787	0	0.5	-3500	-2000	BlueCircle	中富良野町字富良野原野249-1･3･4,250-1,5122-1	遺物包含地	縄文(中期)	ベベルイ川左岸段丘、湧水点周辺	180 m	石鏃、剥片
HokkaidoSite413	臼谷川右岸遺跡		141.6567483	43.99401512	0	0.5	650	1300	BlueCircle	小平町字臼谷160-1･2,165-1・2・4・5	遺物包含地	擦文	臼谷川右岸段丘	5 m	
HokkaidoSite414	臼谷川左岸遺跡		141.6559148	43.99362862	0	0.5	-5000	-3500	PitHouse	小平町字豊平9-1～3･10-1～4	集落跡	縄文(前期)	臼谷川左岸段丘	5 m	土器
HokkaidoSite415	三泊稲荷神社遺跡		141.6481294	43.98322107	0	0.5	-300	700	BlueCircle	留萌市三泊町20-1･10･11,21-1･5,22-1,56-1･6･8～12,2430,2486	遺物包含地	続縄文	海岸砂丘	5m	土器
HokkaidoSite416	ツネカムリ遺跡		141.6470448	43.96701027	0	0.5	-3500	-2000	BlueCircle	留萌市三泊町195,601-1･2,1034	遺物包含地	縄文(中期)	ツネカムリ沢右岸、二段の段丘面を包括	10～30 m	土器、石器、剥片
HokkaidoSite417	三泊遺跡		141.6470463	43.96418778	0	0.5	-8000	-5000	BlueCircle	留萌市塩見町369-10～13,1859-10･11,2040-4	遺物包含地	縄文(早期)	海岸段丘	25～50 m	土器
HokkaidoSite418	エンルモッカ遺跡		141.6449054	43.9636546	0	0.5	-3500	-2000	BlueCircle	留萌市塩見町53-13,135-11･19～24･31･32･38･39,141-3･4･7･10･12～17,171-1,281-1･6･7･11～14	遺物包含地	縄文(中期)	海岸砂丘	2～5 m	土器
HokkaidoSite419	オムロ沢遺跡		141.6452819	43.95956908	0	0.5	-3500	-2000	BlueCircle	留萌市塩見町227-2・3,349-1～3・5～9,369-1～9・14～27・50,939-1,948-1,1086-1・2,1340,1342-1･2,1407-2,1859-2･13･14･16･17,2038-1･2･4,2040-2･3･5,3777～3779,3783	遺物包含地	縄文(中期)	オムロ沢右岸、海岸段丘の頂部平坦面一帯	40～60 m	土器、石小刀、石鏃、石斧、剥片
HokkaidoSite420	札的沢B遺跡		141.7972297	43.41856876	0	0.5	-3500	-2000	BlueCircle	浦臼町字浦臼内417-5	遺物包含地	縄文(中期)	札的川右岸台地上	40 m	土器、石器
HokkaidoSite421	熊谷遺跡		145.1272152	43.21748602	0	0.5	-3500	-2000	BlueCircle	浜中町大字後静村字姉別原野712	遺物包含地	縄文(中期)	姉別川右岸 段丘上	20～25 m	土器
HokkaidoSite422	姉別川12遺跡		145.1223151	43.21309626	0	0.5	650	1300	PitHouse	浜中町大字後静村字姉別原野704	集落跡	擦文	姉別川右岸段丘上	20 m	
HokkaidoSite423	西月ヶ岡竪穴群		145.5570317	43.31209676	0	0.5	650	1300	PitHouse	根室市西浜町3丁目4-1,5丁目1-9,6丁目3,4-1･2,5-1･2･9,10-1･2,11,12	集落跡	擦文	キナトイシ川の河岸段丘	25 m	
HokkaidoSite424	幌茂尻東竪穴群		145.5290428	43.30728861	0	0.5	650	1300	PitHouse	根室市穂香37,43,45,48,63	集落跡	擦文	二つの小川にはさまれた舌状の微高地上	5 m	
HokkaidoSite425	山花遺跡		144.233124	43.07494603	0	0.5	650	1300	PitHouse	釧路市山花14線134-2	集落跡	擦文	阿寒川左岸段丘上	10 m	
HokkaidoSite426	鶴丘2遺跡		144.1952322	43.05282608	0	0.5	-3500	-2000	BlueCircle	釧路市鶴丘4,112-1,149-1・2,150,151-21	遺物包含地	縄文(中期)	大楽毛川右岸丘陵上	25～30 m	土器、石槍
HokkaidoSite427	大楽毛3遺跡		144.2451122	43.02792762	0	0.5	-8000	-5000	BlueCircle	釧路市新野29-1	遺物包含地	縄文(早期)	大楽毛川右岸丘陵上	50 m	石錘
HokkaidoSite428	興津西遺跡		144.4110976	42.95741408	0	0.5	-300	200	BlueCircle	釧路市興津3丁目14	遺物包含地	続縄文(前半期)	海成段丘	20～30 m	土器、石器
HokkaidoSite429	遠矢5遺跡		144.4628557	43.05084383	0	0.5	-2000	-1000	BlueCircle	釧路町字遠野52-3･5	遺物包含地	縄文(後期)	河岸段丘	20～30 m	
HokkaidoSite430	遠矢7遺跡		144.4655316	43.0445432	0	0.5	650	1300	PitHouse	釧路町字遠野58-14,397	集落跡	擦文	丘陵の尾根状頂部	50～60 m	
HokkaidoSite431	床丹7遺跡		144.4591874	43.03509046	0	0.5	-2000	-1000	BlueCircle	釧路町字トリトウシ原野南16線59-1	遺物包含地	縄文(後期)	河岸段丘	10～20 m	
HokkaidoSite432	床丹5遺跡		144.4558915	43.03280228	0	0.5	-3500	-2000	PitHouse	釧路町字トリトウシ原野南16線59-1	集落跡	縄文(中期)	河岸段丘	20～30 m	
HokkaidoSite433	床丹4遺跡		144.4507864	43.02845517	0	0.5	-3500	-2000	PitHouse	釧路町字トリトウシ原野南17線57-1･3･103,字別保原野南18線56-3,58-1	集落跡	縄文(中期)	河岸段丘	20～30 m	
HokkaidoSite434	天寧3遺跡		144.4367384	43.01523612	0	0.5	-3500	-2000	PitHouse	釧路町字別保原野南21線50-1	集落跡	縄文(中期)	河岸段丘	30 m	
HokkaidoSite435	天寧4遺跡		144.4354435	43.00726533	0	0.5	650	1300	PitHouse	釧路町字別保原野南22線51	集落跡	擦文	河岸段丘	30～40 m	
HokkaidoSite436	東福寺境内遺跡		144.4699136	42.9912377	0	0.5	-2000	-1000	BlueCircle	釧路町字別保105-3･62	遺物包含地	縄文(後期)	河岸段丘	20～30 m	
HokkaidoSite437	武佐の沢北2遺跡		144.4409627	42.98944102	0	0.5	-3500	-2000	PitHouse	釧路町字別保145	集落跡	縄文(中期)	河岸段丘	30～40 m	
HokkaidoSite438	武佐の沢北1遺跡		144.4423982	42.98697441	0	0.5	-3500	-2000	PitHouse	釧路町字別保99,110,145	集落跡	縄文(中期)	河岸段丘	20～40 m	
HokkaidoSite439	大別貝塚		144.8583933	43.09961581	0	0.5	-3500	-2000	BlueCircle	厚岸町サンヌシ52	貝塚	縄文(中期)	大別川左岸根室段丘	10 m	土器、石器、骨角器
HokkaidoSite440	ホロニタイ竪穴群		144.9146763	43.06712407	0	0.5	650	1300	PitHouse	厚岸町別寒辺牛12(道有林釧路管理区第18林班)	集落跡	擦文	丘陵	30～50 m	
HokkaidoSite441	住の江町竪穴群		144.8465272	43.06351425	0	0.5	650	1300	PitHouse	厚岸町住の江4丁目8～13	集落跡	擦文	丘陵尾根部	55～60 m	
HokkaidoSite442	金田崎2遺跡		144.9365452	43.05676815	0	0.5	650	1300	PitHouse	厚岸町別寒辺牛12(道有林釧路管理区第17林班)	集落跡	擦文	舌状丘陵	20 m	
HokkaidoSite443	門静貝塚		144.7829812	43.06051719	0	0.5	650	1300	BlueCircle	厚岸町門静2丁目106・168,太田宏陽66・90	貝塚	擦文	海岸段丘 南斜面	10 m	土器、石器、カキ・ホタテ・ホッキ
HokkaidoSite444	金田崎1遺跡		144.9302948	43.05562862	0	0.5	650	1300	PitHouse	厚岸町登喜岱9・11	集落跡	擦文	独立丘陵	10～30 m	
HokkaidoSite445	金田崎3遺跡		144.9467177	43.05552653	0	0.5	650	1300	PitHouse	厚岸町別寒辺牛12(道有林釧路管理区第17林班)	集落跡	擦文	舌状丘陵	20 m	
HokkaidoSite446	東梅遺跡		144.9201599	43.02213948	0	0.5	650	1300	PitHouse	厚岸町東梅280-1(道有林釧路管理区第8･9林班)	集落跡	擦文	舌状丘陵	40～50 m	
HokkaidoSite447	チカラコタン竪穴群		144.8864961	43.01469803	0	0.5	650	1300	PitHouse	厚岸町東梅280-1(道有林釧路管理区第7林班),奔渡7丁目123(道有林釧路管理区第6林班)	集落跡	擦文	舌状丘陵	30 m	
HokkaidoSite448	筑紫恋入口遺跡		144.8515472	43.01864358	0	0.5	650	1300	PitHouse	厚岸町筑紫恋4-1～4,129-1(道有林釧路管理区第2林班)	集落跡	擦文	舌状丘陵	20 m	
HokkaidoSite449	栄第1遺跡		144.5909425	43.33444201	0	0.5	-3500	-2000	BlueCircle	標茶町字栄19-3,22-1,23-2	遺物包含地	縄文(中期)	釧路川右岸の丘陵東側の平坦面	30 m	土器
HokkaidoSite450	中オソベツ遺跡		144.4859908	43.33342051	0	0.5	-3500	-2000	BlueCircle	標茶町字オソツベツ原野572-1	遺物包含地	縄文(中期)	オソツベツ川右岸の段丘上	45 m	石鏃・石槍・掻器
HokkaidoSite451	多和遺跡第2地点		144.6163071	43.32659158	0	0.5	-3500	-2000	BlueCircle	標茶町字多和	遺物包含地	縄文(中期)	丘陵南側斜面	40 m	土器
HokkaidoSite452	西村遺跡		144.6041244	43.32192895	0	0.5	-3500	-2000	BlueCircle	標茶町字標茶534-1,535-3	遺物包含地	縄文(中期)	釧路川右岸の段丘上	25 m	土器、石器、骨角器
HokkaidoSite453	馬市場遺跡		144.5920046	43.3016719	0	0.5	-8000	-5000	BlueCircle	標茶町字標茶937-13	遺物包含地	縄文(早期)	標茶市街の西端丘陵	40 m	土器
HokkaidoSite454	開運川右岸2遺跡		144.5934675	43.29803283	0	0.5	-3500	-2000	BlueCircle	標茶町字標茶936-1	遺物包含地	縄文(中期)	標茶市街地、開運川の右岸段丘上	33 m	掻器
HokkaidoSite455	開運町遺跡		144.5949725	43.29699809	0	0.5	-3500	-2000	PitHouse	標茶町開運7丁目43	集落跡	縄文(中期)	釧路川右岸の台地上	20m	土器
HokkaidoSite456	オソベツ遺跡		144.5407604	43.2910684	0	0.5	-300	700	BlueCircle	標茶町字西標茶52-1･4	遺物包含地	続縄文	オンベツ川左岸の段丘上に所在	20 m	後北C
HokkaidoSite457	湧坂遺跡		144.6029525	43.28201316	0	0.5	-300	700	BlueCircle	標茶町字ルルラン54-3,54-4	遺物包含地	続縄文	釧路川左岸の丘陵緩斜面	35 m	土器
HokkaidoSite458	植田信廣第2遺跡		144.5346009	43.27237329	0	0.5	-1000	-300	BlueCircle	標茶町字オソツベツ675-1,675-10	遺物包含地	縄文(晩期)	オソベツ川右岸台地上の小沢の縁辺部	20 m	土器
HokkaidoSite459	横川遺跡第4地点		144.5607022	43.26960656	0	0.5	-3500	-2000	BlueCircle	標茶町字西標茶163-2	遺物包含地	縄文(中期)	釧路川右岸、湿原を東に望む丘陵斜面	30 m	土器
HokkaidoSite460	横川遺跡第1地点		144.5595532	43.26703686	0	0.5	-3500	-2000	BlueCircle	標茶町字オソツベツ633-1･2･3,634-1	遺物包含地	縄文(中期)	釧路川右岸の段丘	20 m	
HokkaidoSite461	横川遺跡第2地点		144.5566688	43.26276317	0	0.5	-3500	-2000	PitHouse	標茶町字オソツベツ629,630,631-1,632	集落跡	縄文(中期)	釧路川右岸段丘	22～26 m	土器、剥片･礫
HokkaidoSite462	横川遺跡第3地点		144.5541954	43.26122	0	0.5	-3500	-2000	BlueCircle	標茶町字オソツベツ628-1	遺物包含地	縄文(中期)	釧路川左岸段丘上	20 m	土器
HokkaidoSite463	池田第2遺跡		144.5472149	43.26043383	0	0.5	-3500	-2000	BlueCircle	標茶町字オソツベツ121-1	遺物包含地	縄文(中期)	オソベツ川とクンナイ川との合流地点付近の北にある丘陵の南端	20 m	土器、石鏃
HokkaidoSite464	庄司遺跡		144.5678256	43.25575168	0	0.5	-2000	-1000	BlueCircle	標茶町字オソツベツ705-1,オソツベツ原野125,447-1	遺物包含地	縄文(後期)	釧路川左岸の丘陵	15～30 m	土器
HokkaidoSite465	上茶安別遺跡		144.657177	43.25297299	0	0.5	-300	700	BlueCircle	標茶町字中チャンベツ382-1･2	遺物包含地	続縄文	道々厚岸・標茶線上茶安別付近の丘陵頂部	100 m	
HokkaidoSite466	下オソベツ第1遺跡		144.5276804	43.2443074	0	0.5	-3500	-2000	PitHouse	標茶町字オソツベツ原野	集落跡	縄文(中期)	オソベツ川右岸の段丘上	15～25 m	
HokkaidoSite467	下オソベツ第2遺跡		144.5256773	43.24386132	0	0.5	-3500	-2000	PitHouse	標茶町字オソツベツ原野	集落跡	縄文(中期)	オソベツ川右岸の段丘上	15～25 m	
HokkaidoSite468	五十石第4遺跡		144.5473514	43.24196106	0	0.5	-3500	-2000	PitHouse	標茶町字オソベツ原野134-1	集落跡	縄文(中期)	釧路川左岸の段丘上	15 m	
HokkaidoSite469	下オソベツ第2遺跡		144.4848405	43.24266992	0	0.5	-3500	-2000	PitHouse	標茶町字ヌマオロ36	集落跡	縄文(中期)	ヌマオロ川右岸の丘陵東南端の平坦面	15 m	
HokkaidoSite470	下オソベツ第3遺跡		144.5207619	43.23917365	0	0.5	-3500	-2000	PitHouse	標茶町字オソツベツ原野	集落跡	縄文(中期)	オソベツ川右岸の段丘上	15～17 m	
HokkaidoSite471	五十石第3遺跡		144.5497308	43.24117175	0	0.5	-2000	-1000	BlueCircle	標茶町字オソツベツ原野434-1	遺物包含地	縄文(後期)	釧路川左岸の丘陵西麓	20 m	
HokkaidoSite472	下オソベツ第4遺跡		144.5185023	43.23782939	0	0.5	-3500	-2000	PitHouse	標茶町字オソツベツ原野	集落跡	縄文(中期)	オソベツ川右岸の段丘上	16 m	
HokkaidoSite473	五十石第2遺跡		144.5449231	43.23217637	0	0.5	-3500	-2000	BlueCircle	標茶町字シラルトロエトロ24-2	遺物包含地	縄文(中期)	釧路川左岸の丘陵に切れ込んだ小沢の頂部斜面	30 m	掻器
HokkaidoSite474	二ツ山遺跡第2地点		144.5329951	43.22602819	0	0.5	-8000	-5000	BlueCircle	標茶町字シラルトロエトロ	遺物包含地	縄文(早期)	釧路川左岸、独立丘	20 m	土器、石刃・石核
HokkaidoSite475	二ツ山遺跡第5地点		144.5289087	43.21502573	0	0.5	-8000	-5000	BlueCircle	標茶町字シラルトロエトロ25-4	遺物包含地	縄文(早期)	釧路川左岸の丘陵に深く入り込んだ沢の北斜面	40 m	土器
HokkaidoSite476	二ツ山遺跡第1地点		144.5177658	43.21432709	0	0.5	-8000	-5000	BlueCircle	標茶町字シラルトロエトロ1-2	遺物包含地	縄文(早期)	釧路川左岸の段丘端	30 m	土器、石刃鏃
HokkaidoSite477	久著呂街道第4遺跡		144.4550798	43.21578384	0	0.5	-3500	-2000	BlueCircle	標茶町字コッタロ6-3	遺物包含地	縄文(中期)	コッタロ川右岸の丘陵	50 m	
HokkaidoSite478	二ツ山遺跡第3地点		144.5237762	43.21260663	0	0.5	-8000	-5000	PitHouse	標茶町字シラルトロエトロ33-3	集落跡	縄文(早期)	釧路川左岸段丘に浸食した沢の南向き斜面	39～45 m	石刃鏃、軽石製品
HokkaidoSite479	コッタロ遺跡第3地点		144.4800012	43.21233437	0	0.5	-8000	-5000	BlueCircle	標茶町字コッタロ126,127	遺物包含地	縄文(早期)	ヌマオロ川とコッタロ川に挟まれた丘陵斜面	20 m	土器、掻器・石斧・石錘
HokkaidoSite480	久著呂街道遺跡		144.4545929	43.2113279	0	0.5	-8000	-5000	BlueCircle	標茶町字コッタロ6-3	遺物包含地	縄文(早期)	久著呂川とコッタロ川の間に張り出す丘陵斜面	35 m	土器
HokkaidoSite481	二ツ山遺跡第6地点		144.5154834	43.21084169	0	0.5	-8000	-5000	BlueCircle	標茶町字シラルトロエトロ45-1	遺物包含地	縄文(早期)	釧路川左岸の丘陵上。釧路湿原を臨む	20 m	石刃・石核・石錘
HokkaidoSite482	大久保遺跡		144.5125962	43.20920717	0	0.5	-8000	-5000	BlueCircle	標茶町字シラルトロエトロ45-1	遺物包含地	縄文(早期)	釧路川左岸の台地	20 m	土器、土製品
HokkaidoSite483	高橋遺跡		144.5101355	43.2062862	0	0.5	-8000	-5000	BlueCircle	標茶町字オソツベツ原野428	遺物包含地	縄文(早期)	釧路川左岸の台地上	20 m	土器
HokkaidoSite484	二ツ山遺跡第4地点		144.5197347	43.2058283	0	0.5	-8000	-5000	PitHouse	標茶町字シラルトロエトロ1-1	集落跡	縄文(早期)	シラルトロ沼を南西に望む丘陵端	49 m	土器
HokkaidoSite485	コッタロ遺跡第1地点		144.4743899	43.20626458	0	0.5	650	1300	PitHouse	標茶町字コッタロ127	集落跡	擦文	ヌマオロ川右岸、釧路湿原の北端に張り出した丘陵	15～38 m	
HokkaidoSite486	コッタロ遺跡第5地点		144.4680056	43.20305111	0	0.5	650	1300	PitHouse	標茶町字コッタロ127	集落跡	擦文	コッタロ川左岸の丘陵南西端の平坦面	15 m	
HokkaidoSite487	シラルトロエトロ川南岸遺跡第3地点		144.5231744	43.2008158	0	0.5	-3500	-2000	PitHouse	標茶町字コッタロ原野北18線54-2	集落跡	縄文(中期)	シラルトロエトロ川左岸の段丘上	11～15 m	
HokkaidoSite488	シラルトロエトロ川南岸遺跡		144.5261145	43.20120623	0	0.5	-3500	-2000	PitHouse	標茶町字コッタロ原野北18線54-1	集落跡	縄文(中期)	シラルトロエトロ川南岸(左岸)の独立丘陵上	13 m	
HokkaidoSite489	シラルトロエトロ川南岸遺跡第4地点		144.5227243	43.20007562	0	0.5	-3500	-2000	PitHouse	標茶町字コッタロ原野北18線52-1･2	集落跡	縄文(中期)	シラルトロエトロ川左岸の段丘上	12 m	
