key	ja-JP	latitude	longitude	first_julian_day	last_julian_day	texture	overall_length
YokoSekishitsu1474	寺口忍海H-26号墳	34.47595108	135.7022074	1925596	1936188	Enpun	20
YokoSekishitsu1475	寺口忍海H-31号墳	34.47595108	135.7022074	1903681	1910621	BrownCircle	20
YokoSekishitsu1476	寺口忍海H-33号墳	34.47595108	135.7022074	1910986	1921578	Enpun	20
YokoSekishitsu1477	寺口忍海H-37号墳	34.47595108	135.7022074	1903681	1910621	Enpun	20
YokoSekishitsu1478	寺口忍海H-39号墳	34.47595108	135.7022074	1892724	1903316	BrownCircle	20
YokoSekishitsu1479	寺口忍海H-41号墳	34.47595108	135.7022074	1936553	1947145	Enpun	20
YokoSekishitsu1480	兄川底古墳	34.47204018	135.7025878	1936553	1947145	BrownCircle	20
YokoSekishitsu1481	石光山1号墳前方部	34.47226216	135.7284251	1885784	1903681	BrownCircle	20
YokoSekishitsu1482	石光山8号墳	34.47226216	135.7284251	1885784	1903681	BrownCircle	20
YokoSekishitsu1483	石光山9号墳埋葬施設1	34.47226216	135.7284251	1885784	1903681	BrownCircle	20
YokoSekishitsu1484	石光山9号墳埋葬施設2	34.47226216	135.7284251	1885784	1903681	BrownCircle	20
YokoSekishitsu1485	石光山11号墳埋葬施設2	34.47226216	135.7284251	1922309	1940206	BrownCircle	20
YokoSekishitsu1486	石光山13号墳埋葬施設2	34.47226216	135.7284251	1922309	1940206	BrownCircle	20
YokoSekishitsu1487	石光山23号墳埋葬施設2	34.47226216	135.7284251	1904046	1921943	BrownCircle	20
YokoSekishitsu1488	石光山25号墳埋葬施設2	34.47226216	135.7284251	1904046	1910986	BrownCircle	20
YokoSekishitsu1489	石光山25号墳埋葬施設3	34.47226216	135.7284251	1904046	1910986	BrownCircle	20
YokoSekishitsu1490	石光山38号墳埋葬施設2	34.47226216	135.7284251	1904046	1921943	BrownCircle	20
YokoSekishitsu1491	石光山40号墳埋葬施設1	34.47226216	135.7284251	1904046	1921943	BrownCircle	20
YokoSekishitsu1492	石光山42号墳埋葬施設2	34.47226216	135.7284251	1933266	1940206	BrownCircle	20
YokoSekishitsu1493	大正池南1号墳	34.46199243	135.7040126	1925596	1936188	BrownCircle	20
YokoSekishitsu1494	籠田塚穴古墳	34.41894143	135.7136344	1922309	1940206	Enpun	20
YokoSekishitsu1495	巨勢山408号墳	34.43747538	135.7261644	1903681	1910621	BrownCircle	20
YokoSekishitsu1496	引ノ山第13号墳	34.39224386	135.7108289	1936553	1947145	Enpun	20
YokoSekishitsu1497	こうもり塚古墳	34.361747	135.7527674	1940571	1958468	Enpun	20
YokoSekishitsu1498	大岩5号墳	34.41936425	135.7652899	1940571	1976730	Enpun	20
YokoSekishitsu1499	飼料園2号墳	34.69470025	135.799513	1922309	1940206	BrownCircle	20
YokoSekishitsu1500	飼料園3号墳	34.69470025	135.799513	1922309	1940206	BrownCircle	20
YokoSekishitsu1501	飼料園5号墳	34.69470025	135.799513	1940571	1976730	BrownCircle	20
YokoSekishitsu1502	ヲイハナ1号墳	34.59070881	135.8448206	1903681	1921578	Enpun	20
YokoSekishitsu1503	白壁塚古墳	34.46302831	135.7790352	1952624	1964312	BrownCircle	20
YokoSekishitsu1504	ドンド垣内7号墳	34.41347049	135.7028392	1933266	1947510	BrownCircle	20
YokoSekishitsu1505	黒駒古墳	34.33100571	135.6879194	1928152	1940206	Enpun	20
YokoSekishitsu1506	岡寺古墳	34.46799904	135.8256746	1925596	1936188	BrownCircle	20
YokoSekishitsu1507	兵家清水・菰谷小石室3	34.49815966	135.6995144	1940571	1976730	BrownCircle	20
YokoSekishitsu1508	福王子1号墳	35.03576315	135.8467662	1910986	1921578	BrownCircle	20
YokoSekishitsu1509	福王子6号墳	35.03576315	135.8467662	1903681	1910621	BrownCircle	20
YokoSekishitsu1510	福王子8号墳	35.03576315	135.8467662	1910986	1921578	BrownCircle	20
YokoSekishitsu1511	太鼓塚1号墳	35.04151431	135.85124	1936553	1947145	BrownCircle	20
YokoSekishitsu1512	太鼓塚2号墳	35.04151431	135.85124	1936553	1947145	BrownCircle	20
YokoSekishitsu1513	太鼓塚3号墳	35.04151431	135.85124	1910986	1921578	BrownCircle	20
YokoSekishitsu1514	太鼓塚4号墳	35.04151431	135.85124	1925596	1947145	BrownCircle	20
YokoSekishitsu1515	太鼓塚5号墳	35.04151431	135.85124	1910986	1921578	BrownCircle	20
YokoSekishitsu1516	太鼓塚6号墳	35.04151431	135.85124	1936553	1947145	BrownCircle	20
YokoSekishitsu1517	太鼓塚7号墳	35.04151431	135.85124	1925596	1936188	BrownCircle	20
YokoSekishitsu1518	太鼓塚8号墳	35.04151431	135.85124	1936553	1947145	BrownCircle	20
YokoSekishitsu1519	太鼓塚19号墳	35.04151431	135.85124	1947510	1965407	BrownCircle	20
YokoSekishitsu1520	太鼓塚20号墳	35.04151431	135.85124	1936553	1965407	Enpun	20
YokoSekishitsu1521	太鼓塚21号墳	35.04151431	135.85124	1940571	1976730	BrownCircle	20
YokoSekishitsu1522	太鼓塚22号墳	35.04151431	135.85124	1936553	1965407	Enpun	20
YokoSekishitsu1523	太鼓塚23号墳	35.04151431	135.85124	1936553	1965407	Enpun	20
YokoSekishitsu1524	太鼓塚28号墳	35.04151431	135.85124	1936553	1947145	Enpun	20
YokoSekishitsu1525	小山3号墳	35.04506792	135.8571949	1933266	1940206	BrownCircle	20
YokoSekishitsu1526	小山4号墳	35.04506792	135.8571949	1914639	1925231	BrownCircle	20
YokoSekishitsu1527	大谷1号墳	35.04506792	135.8571949	1910986	1921578	BrownCircle	20
YokoSekishitsu1528	大谷3号墳	35.04506792	135.8571949	1910986	1921578	BrownCircle	20
YokoSekishitsu1529	大谷4号墳	35.04506792	135.8571949	1910986	1921578	BrownCircle	20
YokoSekishitsu1530	大通寺18号墳	35.04506792	135.8571949	1916099	1927787	BrownCircle	20
YokoSekishitsu1531	大通寺28号墳	35.04506792	135.8571949	1947510	1965407	BrownCircle	20
YokoSekishitsu1532	大通寺30号墳	35.04506792	135.8571949	1933266	1940206	BrownCircle	20
YokoSekishitsu1533	大通寺31号墳	35.04506792	135.8571949	1940571	1958468	BrownCircle	20
YokoSekishitsu1534	大通寺32号墳	35.04506792	135.8571949	1947510	1965407	BrownCircle	20
YokoSekishitsu1535	大通寺33号墳	35.04506792	135.8571949	1904046	1952259	BrownCircle	20
YokoSekishitsu1536	大通寺34号墳	35.04506792	135.8571949	1928152	1940206	BrownCircle	20
YokoSekishitsu1537	大通寺35号墳	35.04506792	135.8571949	1947510	1965407	BrownCircle	20
YokoSekishitsu1538	大通寺36号墳	35.04506792	135.8571949	1910986	1921578	BrownCircle	20
YokoSekishitsu1539	大通寺37号墳	35.04506792	135.8571949	1916099	1927787	BrownCircle	20
YokoSekishitsu1540	大通寺42号墳	35.04506792	135.8571949	1904046	1927787	BrownCircle	20
YokoSekishitsu1541	熊ヶ谷5号墳	35.04541689	135.8527227	1933266	1940206	Enpun	20
YokoSekishitsu1542	熊ヶ谷7号墳	35.04541689	135.8527227	1922309	1940206	Enpun	20
YokoSekishitsu1543	穴太飼込1号墳	35.05483783	135.8654785	1910986	1921578	BrownCircle	20
YokoSekishitsu1544	穴太飼込2号墳	35.05483783	135.8654785	1925596	1936188	BrownCircle	20
YokoSekishitsu1545	穴太飼込3号墳	35.05483783	135.8654785	1910986	1925231	BrownCircle	20
YokoSekishitsu1546	穴太飼込4号墳	35.05483783	135.8654785	1914639	1936188	BrownCircle	20
YokoSekishitsu1547	穴太飼込5号墳	35.05483783	135.8654785	1910986	1925231	BrownCircle	20
YokoSekishitsu1548	穴太飼込9号墳	35.05483783	135.8654785	1925596	1936188	BrownCircle	20
YokoSekishitsu1549	穴太飼込10号墳	35.05483783	135.8654785	1936553	1947145	BrownCircle	20
YokoSekishitsu1550	穴太飼込11号墳	35.05483783	135.8654785	1914639	1925231	BrownCircle	20
YokoSekishitsu1551	穴太飼込12号墳	35.05483783	135.8654785	1936553	1947145	BrownCircle	20
YokoSekishitsu1552	穴太飼込15号墳	35.05483783	135.8654785	1910986	1921578	BrownCircle	20
YokoSekishitsu1553	穴太飼込16号墳	35.05483783	135.8654785	1892724	1903316	BrownCircle	20
YokoSekishitsu1554	穴太飼込17号墳	35.05483783	135.8654785	1914639	1936188	BrownCircle	20
YokoSekishitsu1555	穴太野添2号墳1号石室	35.07036533	135.8681658	1947510	1965407	BrownCircle	20
YokoSekishitsu1556	穴太野添2号墳2号石室	35.07036533	135.8681658	1947510	1965407	BrownCircle	20
YokoSekishitsu1557	嶽古墳	35.07036533	135.8681658	1910986	1925231	BrownCircle	20
YokoSekishitsu1558	石神1号墳	35.14947485	135.9102045	1936553	1947145	BrownCircle	20
YokoSekishitsu1559	妙見山F-1号墳	35.41776502	136.0251494	1947510	1965407	Hofun	20
YokoSekishitsu1560	黒田長野2号墳	35.50928796	136.2135166	1925596	1936188	Enpun	20
YokoSekishitsu1561	古保利A20号墳	35.46010741	136.2038702	1936553	1947145	BrownCircle	20
YokoSekishitsu1562	古保利A22号墳	35.46010741	136.2038702	1947510	1965407	BrownCircle	20
YokoSekishitsu1563	中山古墳	35.34838846	136.3119559	1925596	1936188	BrownCircle	20
YokoSekishitsu1564	北落古墳群SX9401	35.20153922	136.2653916	1940571	1958468	BrownCircle	20
YokoSekishitsu1565	北落古墳群SX9404	35.20153922	136.2653916	1936553	1947145	BrownCircle	20
YokoSekishitsu1566	楢崎7号墳	35.19469713	136.2914201	1936553	1947145	BrownCircle	20
YokoSekishitsu1567	楢崎12号墳	35.19469713	136.2914201	1936553	1965407	Enpun	20
YokoSekishitsu1568	楢崎38号墳	35.19469713	136.2914201	1936553	1965407	Enpun	20
YokoSekishitsu1569	楢崎75号墳	35.19469713	136.2914201	1936553	1947145	BrownCircle	20
YokoSekishitsu1570	上日吉1号墳	35.12384096	136.1930822	1933266	1958468	Enpun	20
YokoSekishitsu1571	丸山1号墳	35.1500329	136.1683899	1922309	1940206	BrownCircle	20
YokoSekishitsu1572	三ツ山1号墳	35.07271289	136.090489	1916099	1940206	Enpun	20
YokoSekishitsu1573	桜生13号墳	35.0733828	136.0405994	1925596	1936188	Enpun	20
YokoSekishitsu1574	北桜1号墳	35.04874274	136.0488081	1936553	1947145	BrownCircle	20
YokoSekishitsu1575	北桜2号墳	35.04874274	136.0488081	1936553	1947145	Enpun	20
YokoSekishitsu1576	小堤2号墳	35.07493452	136.0507492	1936553	1947145	BrownCircle	20
YokoSekishitsu1577	小堤4号墳	35.07493452	136.0507492	1936553	1947145	BrownCircle	20
YokoSekishitsu1578	塚の本古墳	35.04874274	136.0488081	1947510	1965407	BrownCircle	20
YokoSekishitsu1579	北谷4号墳	35.00165242	135.9900477	1910986	1925231	BrownCircle	20
YokoSekishitsu1580	北谷5号墳	35.00165242	135.9900477	1910986	1925231	BrownCircle	20
YokoSekishitsu1581	北谷6号墳	35.00165242	135.9900477	1925596	1936188	BrownCircle	20
YokoSekishitsu1582	北谷7号墳	35.00165242	135.9900477	1925596	1936188	BrownCircle	20
YokoSekishitsu1583	北谷9号墳	35.00165242	135.9900477	1925596	1936188	BrownCircle	20
YokoSekishitsu1584	横尾山1号墳	34.95712104	135.9189486	1956641	1965407	Hofun	20
YokoSekishitsu1585	竜王山5号墳	35.03477321	136.0674813	1925596	1947145	Enpun	20
YokoSekishitsu1586	波涛ヶ平3号墳	34.9764282	136.1890413	1925596	1936188	Enpun	20
YokoSekishitsu1587	松尾2号墳	34.75983961	135.8193371	1936553	1947145	Enpun	20
YokoSekishitsu1588	車谷4号墳	34.7877768	135.8223719	1940571	1958468	BrownCircle	20
YokoSekishitsu1589	坂尻2号墳	34.78856792	135.8932752	1916099	1927787	Enpun	20
YokoSekishitsu1590	畑山2号墳	34.82599619	135.7519614	1922309	1940206	Enpun	20
YokoSekishitsu1591	畑山3号墳	34.82599619	135.7519614	1933266	1940206	Enpun	20
YokoSekishitsu1592	谷下り3号墳	34.89915046	135.8090906	1940571	1947510	Enpun	20
YokoSekishitsu1593	醍醐2号墳	34.96343088	135.8228611	1940571	1958468	Enpun	20
YokoSekishitsu1594	旭山E2号墳	34.98666948	135.7909698	1940571	1958468	Hofun	20
YokoSekishitsu1595	旭山E6号墳	34.98666948	135.7909698	1952624	1964312	Hofun	20
YokoSekishitsu1596	大原1号墳	34.92934516	135.6722919	1933266	1940206	BrownCircle	20
YokoSekishitsu1597	カラネガ岳1号墳	34.93779735	135.6786648	1936553	1947145	BrownCircle	20
YokoSekishitsu1598	灰方4号墳	34.95167408	135.6629542	1922309	1940206	BrownCircle	20
YokoSekishitsu1599	福西22号墳	34.96723443	135.6792737	1936553	1969060	BrownCircle	20
YokoSekishitsu1600	大覚寺3号墳	35.02603394	135.679625	1936553	1947145	Hofun	20
YokoSekishitsu1601	御堂ヶ池15号墳	35.03477151	135.694801	1947510	1965407	Enpun	20
YokoSekishitsu1602	御堂ヶ池20号墳	35.03477151	135.694801	1936553	1947145	Enpun	20
YokoSekishitsu1603	本山神明1号墳	35.06683957	135.7566738	1903681	1965407	Enpun	20
YokoSekishitsu1604	小野毛人墓	35.06546682	135.7993256	1958833	1976730	BrownCircle	20
YokoSekishitsu1605	医王谷3号墳	35.00311141	135.5691096	1910986	1921578	Enpun	20
YokoSekishitsu1606	春日部1号墳	34.97899413	135.5332491	1933266	1940206	BrownCircle	20
YokoSekishitsu1607	宮川2号墳	35.0388583	135.4797135	1922309	1940206	BrownCircle	20
YokoSekishitsu1608	北ノ庄14号墳	35.04109561	135.5438144	1903681	1910621	Enpun	20
YokoSekishitsu1609	小金岐76号墳	35.04109561	135.5438144	1933266	1940206	BrownCircle	20
YokoSekishitsu1610	拝田9号墳	35.04109561	135.5438144	1903681	1936188	Enpun	20
YokoSekishitsu1611	城谷口2号墳	35.10902376	135.5216353	1910986	1921578	Enpun	20
YokoSekishitsu1612	城谷口8号墳	35.10902376	135.5216353	1947510	1965407	Enpun	20
YokoSekishitsu1613	城谷口9号墳	35.10902376	135.5216353	1947510	1965407	Enpun	20
YokoSekishitsu1614	城谷口10号墳	35.10902376	135.5216353	1936553	1965407	Enpun	20
YokoSekishitsu1615	善願寺1号墳	35.11034539	135.468048	1936553	1947145	BrownCircle	20
YokoSekishitsu1616	細谷1号墳	35.32284781	135.239882	1936553	1947145	BrownCircle	20
YokoSekishitsu1617	細谷7号墳	35.32284781	135.239882	1947510	1965407	BrownCircle	20
YokoSekishitsu1618	山尾北古墳	35.38955889	135.2386447	1922309	1940206	Enpun	20
YokoSekishitsu1619	西山古墳	35.312334	135.281347	1925596	1936188	Enpun	20
YokoSekishitsu1620	神宮谷4号墳	35.3752704	135.2658316	1922309	1940206	BrownCircle	20
YokoSekishitsu1621	向野西6号墳	35.28863154	135.1061107	1936553	1947145	Enpun	20
YokoSekishitsu1622	奉安塚古墳	35.32803023	135.176236	1925596	1936188	BrownCircle	20
YokoSekishitsu1623	山根古墳	35.42727776	135.2147499	1936553	1947145	Enpun	20
YokoSekishitsu1624	三浜丸山1号墳	35.56065448	135.3988894	1936553	1965407	BrownCircle	20
YokoSekishitsu1625	三浜丸山4号墳	35.56065448	135.3988894	1936553	1947145	Enpun	20
YokoSekishitsu1626	中上司1号墳	35.50123023	135.1031118	1936553	1947145	BrownCircle	20
YokoSekishitsu1627	入谷西A-1号墳	35.51069282	135.1118764	1910986	1921578	Enpun	20
YokoSekishitsu1628	高浪1号墳	35.53365278	135.1256317	1925596	1936188	BrownCircle	20
YokoSekishitsu1629	畑大塚2号墳	35.55187871	134.9324882	1925596	1936188	Enpun	20
YokoSekishitsu1630	経塚古墳	35.53865568	134.938357	1936553	1947145	Enpun	20
YokoSekishitsu1631	桃谷1号墳	35.60943301	135.0385206	1936553	1947145	Enpun	20
YokoSekishitsu1632	天徳6号墳	35.56783377	135.0847572	1936553	1958102	Hofun	20
YokoSekishitsu1633	白滝古墳	35.70023401	135.0592217	1936553	1947145	Enpun	20
YokoSekishitsu1634	岡1号墳	35.69180389	135.0338741	1936553	1947145	Enpun	20
YokoSekishitsu1635	大成8号墳	35.7443756	135.1096249	1936553	1947145	Enpun	20
YokoSekishitsu1636	大成9号墳	35.7443756	135.1096249	1936553	1947145	Enpun	20
YokoSekishitsu1637	上野2号墳	35.7162151	135.1034387	1936553	1958102	Hofun	20
YokoSekishitsu1638	男山2号墳	34.62758	136.10839	1954815	1965407	BrownCircle	20
YokoSekishitsu1639	上山7号墳	34.62758	136.10839	1936553	1958102	BrownCircle	20
YokoSekishitsu1640	尻矢6号墳	34.62758	136.10839	1936553	1947145	BrownCircle	20
YokoSekishitsu1641	尻矢8号墳	34.62758	136.10839	1925596	1936188	Enpun	20
YokoSekishitsu1642	小谷5号墳	34.62758	136.10839	1954815	1969060	Enpun	20
YokoSekishitsu1643	中村10号墳	34.62758	136.10839	1936553	1947145	Enpun	20
YokoSekishitsu1644	奥出5号墳	34.62758	136.10839	1903681	1921578	Enpun	20
YokoSekishitsu1645	横山17号墳	34.62758	136.10839	1954815	1965407	BrownCircle	20
YokoSekishitsu1646	琴平山古墳	34.62758	136.10839	1903681	1910621	ZKoenFun	20
YokoSekishitsu1647	丸尾山3号墳	34.62758	136.10839	1925596	1947145	Enpun	20
YokoSekishitsu1648	石取り場1号墳	34.62758	136.10839	1936553	1947145	Enpun	20
YokoSekishitsu1649	白早稲1号墳	34.62758	136.10839	1936553	1958102	BrownCircle	20
YokoSekishitsu1650	勝地大坪3号墳	34.66961	136.17786	1936553	1947145	Enpun	20
YokoSekishitsu1651	桐ヶ谷15号墳	34.66961	136.17786	1910986	1921578	Enpun	20
YokoSekishitsu1652	塚原古墳	34.66961	136.17786	1936553	1947145	BrownCircle	20
YokoSekishitsu1653	岡田向1号墳	34.66961	136.17786	1936553	1947145	BrownCircle	20
YokoSekishitsu1654	上丸川1号墳	34.8295	136.17567	1925596	1936188	BrownCircle	20
YokoSekishitsu1655	上丸川2号墳	34.8295	136.17567	1925596	1936188	Enpun	20
YokoSekishitsu1656	菰池1号墳	34.82631	136.21603	1936553	1947145	BrownCircle	20
YokoSekishitsu1657	菰池2号墳	34.82631	136.21603	1925596	1936188	Enpun	20
YokoSekishitsu1658	筒御前古墳	34.82631	136.21603	1936553	1947145	BrownCircle	20
YokoSekishitsu1659	下中島1号墳	34.76394	136.21994	1910986	1921578	Enpun	20
YokoSekishitsu1660	野台4号墳	34.76394	136.21994	1936553	1958102	BrownCircle	20
YokoSekishitsu1661	向山6号墳	34.76394	136.21994	1925596	1936188	BrownCircle	20
YokoSekishitsu1662	神林8号墳	34.76394	136.21994	1954815	1965407	BrownCircle	20
YokoSekishitsu1663	神林9号墳	34.76394	136.21994	1954815	1965407	Enpun	20
YokoSekishitsu1664	日本田5号墳	34.76394	136.21994	1925596	1936188	BrownCircle	20
YokoSekishitsu1665	田中古墳	34.76394	136.21994	1936553	1947145	Enpun	20
YokoSekishitsu1666	宇賀新田2号墳	35.09456	136.53833	1936553	1958102	BrownCircle	20
YokoSekishitsu1667	宇賀新田11号墳	35.09456	136.53833	1936553	1947145	BrownCircle	20
YokoSekishitsu1668	八幡古墳	34.96503	136.62442	1936553	1958102	Enpun	20
YokoSekishitsu1669	広永1号墳	34.96503	136.62442	1954815	1965407	Enpun	20
YokoSekishitsu1670	公事出5号墳	34.96503	136.62442	1954815	1965407	Enpun	20
YokoSekishitsu1671	北小松3号墳	34.96503	136.62442	1936553	1947145	Enpun	20
YokoSekishitsu1672	青木川2号墳	34.96503	136.62442	1936553	1947145	BrownCircle	20
YokoSekishitsu1673	東起古墳	34.96503	136.62442	1936553	1947145	Enpun	20
YokoSekishitsu1674	南山6号墳	34.88197	136.58417	1925596	1936188	BrownCircle	20
YokoSekishitsu1675	平田7号墳	34.75956	136.44697	1965772	1976365	Enpun	20
YokoSekishitsu1676	平田50号墳	34.75956	136.44697	1963946	1969060	Enpun	20
YokoSekishitsu1677	平田56号墳	34.75956	136.44697	1965772	1976365	BrownCircle	20
YokoSekishitsu1678	平田62号墳	34.75956	136.44697	1973077	1980017	BrownCircle	20
YokoSekishitsu1679	平塚B-1号墳	34.75956	136.44697	1914639	1925231	Enpun	20
YokoSekishitsu1680	小屋城2号墳	34.75956	136.44697	1936553	1947145	BrownCircle	20
YokoSekishitsu1681	下名倉3号墳	34.65622	136.43478	1936553	1958102	BrownCircle	20
YokoSekishitsu1682	下名倉4号墳	34.65622	136.43478	1936553	1958102	BrownCircle	20
YokoSekishitsu1683	上野山11号墳	34.65622	136.43478	1965772	1976365	Hofun	20
YokoSekishitsu1684	上野山13号墳	34.65622	136.43478	1936553	1947145	BrownCircle	20
YokoSekishitsu1685	高畑古墳	34.65622	136.43478	1936553	1947145	Enpun	20
YokoSekishitsu1686	薬師谷2号墳	34.65622	136.43478	1925596	1936188	BrownCircle	20
YokoSekishitsu1687	薬師谷3号墳	34.65622	136.43478	1914639	1925231	BrownCircle	20
YokoSekishitsu1688	薬師谷4号墳	34.65622	136.43478	1925596	1936188	BrownCircle	20
YokoSekishitsu1689	薬師谷5号墳	34.65622	136.43478	1925596	1936188	BrownCircle	20
YokoSekishitsu1690	薬師谷7号墳	34.65622	136.43478	1914639	1925231	BrownCircle	20
YokoSekishitsu1691	薬師谷8号墳	34.65622	136.43478	1910986	1921578	BrownCircle	20
YokoSekishitsu1692	薬師谷9号墳	34.65622	136.43478	1925596	1936188	BrownCircle	20
YokoSekishitsu1693	薬師谷10号墳	34.65622	136.43478	1910986	1921578	BrownCircle	20
YokoSekishitsu1694	薬師谷11号墳	34.65622	136.43478	1936553	1947145	BrownCircle	20
YokoSekishitsu1695	薬師谷12号墳	34.65622	136.43478	1936553	1947145	BrownCircle	20
YokoSekishitsu1696	薬師谷14号墳	34.65622	136.43478	1914639	1925231	BrownCircle	20
YokoSekishitsu1697	天保6号墳	34.62322	136.47997	1954815	1965407	BrownCircle	20
YokoSekishitsu1698	垣内田2号墳	34.57794	136.52758	1936553	1958102	BrownCircle	20
YokoSekishitsu1699	垣内田12号墳	34.57794	136.52758	1954815	1965407	BrownCircle	20
YokoSekishitsu1700	横尾1号墳	34.57794	136.52758	1954815	1965407	Enpun	20
YokoSekishitsu1701	横尾4号墳	34.57794	136.52758	1954815	1965407	Enpun	20
YokoSekishitsu1702	瑞巌寺6号墳	34.57794	136.52758	1910986	1921578	BrownCircle	20
YokoSekishitsu1703	岩穴古墳	34.57794	136.52758	1936553	1947145	Enpun	20
YokoSekishitsu1704	河田A支群7号墳	34.49614	136.54619	1963946	1969060	BrownCircle	20
YokoSekishitsu1705	昼河C11号墳	34.4875	136.70931	1954815	1969060	BrownCircle	20
YokoSekishitsu1706	昼河C12号墳	34.4875	136.70931	1954815	1965407	BrownCircle	20
YokoSekishitsu1707	昼河C13号墳	34.4875	136.70931	1954815	1965407	BrownCircle	20
YokoSekishitsu1708	昼河C14号墳	34.4875	136.70931	1954815	1965407	BrownCircle	20
YokoSekishitsu1709	昼河C15号墳	34.4875	136.70931	1936553	1958102	BrownCircle	20
YokoSekishitsu1710	蚊山14号墳	34.49019	136.63083	1922309	1940206	BrownCircle	20
YokoSekishitsu1711	狐塚古墳	34.48133	136.84342	1903681	1910621	Enpun	20
YokoSekishitsu1712	おじょか古墳	34.33119	136.83119	1885784	1903681	BrownCircle	20
YokoSekishitsu1713	上村古墳	34.33119	136.83119	1925596	1936188	BrownCircle	20
YokoSekishitsu1714	花山14号墳	34.22570228	135.2279718	1936553	1947145	Enpun	20
YokoSekishitsu1715	前山B41号墳	34.22287744	135.2281518	1925596	1936188	Enpun	20
YokoSekishitsu1716	城ノ前1号墳	34.1959438	135.2177316	1936553	1947145	Enpun	20
YokoSekishitsu1717	室山5号墳	34.16509512	135.2070239	1936553	1947145	Enpun	20
YokoSekishitsu1718	奥の谷古墳	34.16024044	135.2141886	1936553	1947145	Enpun	20
YokoSekishitsu1719	馬瀬1号墳	34.122772	135.1433504	1925596	1936188	Enpun	20
YokoSekishitsu1720	馬瀬2号墳	34.122772	135.1433504	1925596	1936188	Enpun	20
YokoSekishitsu1721	宮原古墳	34.08023646	135.1716898	1925596	1936188	BrownCircle	20
YokoSekishitsu1722	若野1号墳	33.89744541	135.1986663	1910986	1921578	BrownCircle	20
YokoSekishitsu1723	葉糸古墳	34.2222008	135.18817	1936553	1947145	BrownCircle	20
YokoSekishitsu1724	後ロ谷1号墳	33.73423725	135.4193038	1925596	1936188	BrownCircle	20
YokoSekishitsu1725	後ロ谷2号墳	33.73423725	135.4193038	1936553	1947145	BrownCircle	20
YokoSekishitsu1726	沢原5号墳	35.3765	134.81633	1936553	1947145	Enpun	18
YokoSekishitsu1727	夕垣9号墳	35.40464	134.76767	1936553	1947145	Enpun	18
YokoSekishitsu1728	舞子西石ヶ谷5号墳	34.69017	135.19544	1925596	1936188	Enpun	18
YokoSekishitsu1729	太市中04号墳	34.81517	134.68539	1910986	1921578	Enpun	18
YokoSekishitsu1730	西脇A-20号墳	34.86538095	134.5964747	1947510	1965407	Enpun	18
YokoSekishitsu1731	西脇A-30号墳	34.86538095	134.5964747	1947510	1965407	Enpun	18
YokoSekishitsu1732	勝手野8号墳	34.81372948	134.92711	1936553	1958102	Enpun	18
YokoSekishitsu1733	状覚山10号墳	34.85239314	134.881432	1963946	1969060	Hofun	18
YokoSekishitsu1734	塩淵3号墳	34.81517	134.68539	1936553	1958102	Enpun	18
YokoSekishitsu1735	入角085号墳	35.05031	134.92336	1963946	1969060	Enpun	18
YokoSekishitsu1736	入角110号墳	35.05031	134.92336	1963946	1969060	Enpun	18
YokoSekishitsu1737	坂本7号墳	35.006666	134.983055	1954815	1965407	Enpun	18
YokoSekishitsu1738	年ノ神4号墳	34.811	134.9589	1954815	1965407	Hofun	18
YokoSekishitsu1739	年ノ神5号墳	34.811	134.9589	1954815	1965407	Hofun	18
YokoSekishitsu1740	沢の浦1号墳	35.09281	135.17375	1936553	1958102	Enpun	18
YokoSekishitsu1741	沢の浦2号墳	35.09281	135.17375	1936553	1947145	Enpun	18
YokoSekishitsu1742	庄境2号墳	35.06661	135.18497	1936553	1947145	Enpun	18
YokoSekishitsu1743	野坂大谷22号墳	35.087777	135.004166	1936553	1958102	Enpun	18
YokoSekishitsu1744	野坂大谷26号墳	35.087777	135.004166	1936553	1958102	Enpun	18
YokoSekishitsu1745	野坂大谷27号墳	35.087777	135.004166	1936553	1958102	Enpun	18
YokoSekishitsu1746	22地点3号墳	34.69017	135.19544	1936553	1947145	Enpun	18
YokoSekishitsu1747	籠谷古墳	34.69017	135.19544	1954815	1965407	Enpun	18
YokoSekishitsu1748	庵ノ谷古墳(AK-92)	34.88997	135.22544	1936553	1947145	Enpun	18
YokoSekishitsu1749	落合古墳(AE-24)	34.88997	135.22544	1954815	1965407	Enpun	18
YokoSekishitsu1750	求メ塚古墳(AN-201)	34.88997	135.22544	1954815	1965407	Enpun	18
YokoSekishitsu1751	八十塚古墳群岩ヶ平支群第06号	34.748918	135.3129574	1936553	1958102	Enpun	18
YokoSekishitsu1752	雲雀山東尾根B-01号墳	34.82941377	135.3952086	1936553	1958102	Enpun	18
YokoSekishitsu1753	雲雀山東尾根B-16号墳	34.82941377	135.3952086	1954815	1965407	Enpun	18
YokoSekishitsu1754	山本奥C01号墳	34.8327086	135.3758452	1940571	1964312	Enpun	18
YokoSekishitsu1755	山本奥C03号墳	34.8327086	135.3758452	1940571	1964312	Enpun	18
YokoSekishitsu1756	山本奥C04号墳	34.8327086	135.3758452	1947510	1965407	Enpun	18
YokoSekishitsu1757	山本奥H01号墳	34.8327086	135.3758452	1947510	1965407	Enpun	18
YokoSekishitsu1758	雁多尾畑古墳群6-13号墳	34.5957797	135.6495054	1936553	1947145	Enpun	18
