Z	Y	Distance X	Distance Y	Area XY
16	12045	165.14	165.059	27257.84326
16	12044	165.125	165.044	27252.8905
16	12043	165.109	165.029	27247.77316
16	12042	165.094	165.014	27242.82132
16	12041	165.079	164.998	27237.70484
16	12040	165.064	164.983	27232.75391
16	12039	165.048	164.968	27227.63846
16	12038	165.033	164.953	27222.68845
16	12037	165.018	164.937	27217.57387
16	12036	165.003	164.922	27212.62477
16	12035	164.987	164.907	27207.51121
16	12034	164.972	164.892	27202.56302
16	12033	164.957	164.877	27197.61529
16	12032	164.942	164.861	27192.50306
16	12031	164.927	164.846	27187.55624
16	12030	164.911	164.831	27182.44504
16	12029	164.896	164.816	27177.49914
16	12028	164.881	164.801	27172.55368
16	12027	164.866	164.785	27167.44381
16	12026	164.85	164.77	27162.3345
16	12025	164.835	164.755	27157.39043
16	12024	164.82	164.74	27152.4468
16	12023	164.805	164.725	27147.50363
16	12022	164.79	164.709	27142.39611
16	12021	164.774	164.694	27137.28916
16	12020	164.759	164.679	27132.34736
16	12019	164.744	164.664	27127.40602
16	12018	164.729	164.649	27122.46512
16	12017	164.714	164.634	27117.52468
16	12016	164.698	164.618	27112.25536
16	12015	164.683	164.603	27107.31585
16	12014	164.668	164.588	27102.37678
16	12013	164.653	164.573	27097.43817
16	12012	164.638	164.558	27092.5
16	12011	164.622	164.543	27087.39775
16	12010	164.607	164.527	27082.29589
16	12009	164.592	164.512	27077.3591
16	12008	164.577	164.497	27072.42277
16	12007	164.562	164.482	27067.48688
16	12006	164.546	164.467	27062.38698
16	12005	164.531	164.451	27057.28748
16	12004	164.516	164.436	27052.35298
16	12003	164.501	164.421	27047.41892
16	12002	164.486	164.406	27042.48532
16	12001	164.47	164.391	27037.38777
16	12000	164.455	164.376	27032.45508
16	11999	164.44	164.361	27027.52284
16	11998	164.425	164.345	27022.42663
16	11997	164.41	164.33	27017.4953
16	11996	164.395	164.315	27012.56443
16	11995	164.379	164.3	27007.4697
16	11994	164.364	164.285	27002.53974
16	11993	164.349	164.27	26997.61023
16	11992	164.334	164.254	26992.51684
16	11991	164.319	164.239	26987.58824
16	11990	164.304	164.224	26982.6601
16	11989	164.288	164.209	26977.56819
16	11988	164.273	164.194	26972.64096
16	11987	164.258	164.179	26967.71418
16	11986	164.243	164.164	26962.78785
16	11985	164.228	164.148	26957.69774
16	11984	164.213	164.133	26952.77233
16	11983	164.197	164.118	26947.68325
16	11982	164.182	164.103	26942.75875
16	11981	164.167	164.088	26937.8347
16	11980	164.152	164.073	26932.9111
16	11979	164.137	164.058	26927.98795
16	11978	164.122	164.042	26922.90112
16	11977	164.106	164.027	26917.81486
16	11976	164.091	164.012	26912.89309
16	11975	164.076	163.997	26907.97177
16	11974	164.061	163.982	26903.0509
16	11973	164.046	163.967	26898.13048
16	11972	164.031	163.952	26893.21051
16	11971	164.016	163.937	26888.29099
16	11970	164	163.921	26883.044
16	11969	163.985	163.906	26878.12541
16	11968	163.97	163.891	26873.20727
16	11967	163.955	163.876	26868.28958
16	11966	163.94	163.861	26863.37234
16	11965	163.925	163.846	26858.45555
16	11964	163.91	163.831	26853.53921
16	11963	163.894	163.816	26848.4595
16	11962	163.879	163.8	26843.3802
16	11961	163.864	163.785	26838.46524
16	11960	163.849	163.77	26833.55073
16	11959	163.834	163.755	26828.63667
16	11958	163.819	163.74	26823.72306
16	11957	163.804	163.725	26818.8099
16	11956	163.789	163.71	26813.89719
16	11955	163.773	163.695	26808.82124
16	11954	163.758	163.68	26803.90944
16	11953	163.743	163.665	26798.9981
16	11952	163.728	163.649	26793.92347
16	11951	163.713	163.634	26789.01304
16	11950	163.698	163.619	26784.10306
16	11949	163.683	163.604	26779.19353
16	11948	163.668	163.589	26774.28445
16	11947	163.652	163.574	26769.21225
16	11946	163.637	163.559	26764.30408
16	11945	163.622	163.544	26759.39637
16	11944	163.607	163.529	26754.4891
16	11943	163.592	163.514	26749.58229
16	11942	163.577	163.499	26744.67592
16	11941	163.562	163.483	26739.60645
16	11940	163.547	163.468	26734.701
16	11939	163.532	163.453	26729.796
16	11938	163.516	163.438	26724.72801
16	11937	163.501	163.423	26719.82392
16	11936	163.486	163.408	26714.92029
16	11935	163.471	163.393	26710.0171
16	11934	163.456	163.378	26705.11437
16	11933	163.441	163.363	26700.21208
16	11932	163.426	163.348	26695.31025
16	11931	163.411	163.333	26690.40886
16	11930	163.396	163.318	26685.50793
16	11929	163.381	163.303	26680.60744
16	11928	163.366	163.287	26675.54404
16	11927	163.35	163.272	26670.4812
16	11926	163.335	163.257	26665.5821
16	11925	163.32	163.242	26660.68344
16	11924	163.305	163.227	26655.78524
16	11923	163.29	163.212	26650.88748
16	11922	163.275	163.197	26645.99018
16	11921	163.26	163.182	26641.09332
16	11920	163.245	163.167	26636.19692
16	11919	163.23	163.152	26631.30096
16	11918	163.215	163.137	26626.40546
16	11917	163.2	163.122	26621.5104
16	11916	163.185	163.107	26616.6158
16	11915	163.169	163.092	26611.55855
16	11914	163.154	163.077	26606.66486
16	11913	163.139	163.062	26601.77162
16	11912	163.124	163.047	26596.87883
16	11911	163.109	163.031	26591.82338
16	11910	163.094	163.016	26586.9315
16	11909	163.079	163.001	26582.04008
16	11908	163.064	162.986	26577.1491
16	11907	163.049	162.971	26572.25858
16	11906	163.034	162.956	26567.3685
16	11905	163.019	162.941	26562.47888
16	11904	163.004	162.926	26557.5897
16	11903	162.989	162.911	26552.70098
16	11902	162.974	162.896	26547.8127
16	11901	162.959	162.881	26542.92488
16	11900	162.943	162.866	26537.87464
16	11899	162.928	162.851	26532.98773
16	11898	162.913	162.836	26528.10127
16	11897	162.898	162.821	26523.21526
16	11896	162.883	162.806	26518.3297
16	11895	162.868	162.791	26513.44459
16	11894	162.853	162.776	26508.55993
16	11893	162.838	162.761	26503.67572
16	11892	162.823	162.746	26498.79196
16	11891	162.808	162.731	26493.90865
16	11890	162.793	162.716	26489.02579
16	11889	162.778	162.701	26484.14338
16	11888	162.763	162.686	26479.26142
16	11887	162.748	162.671	26474.37991
16	11886	162.733	162.656	26469.49885
16	11885	162.718	162.641	26464.61824
16	11884	162.703	162.626	26459.73808
16	11883	162.688	162.611	26454.85837
16	11882	162.673	162.596	26449.97911
16	11881	162.658	162.581	26445.1003
16	11880	162.643	162.566	26440.22194
16	11879	162.628	162.551	26435.34403
16	11878	162.613	162.536	26430.46657
16	11877	162.598	162.521	26425.58956
16	11876	162.583	162.506	26420.713
16	11875	162.568	162.491	26415.83689
16	11874	162.553	162.476	26410.96123
16	11873	162.538	162.461	26406.08602
16	11872	162.523	162.446	26401.21126
16	11871	162.507	162.431	26396.17452
16	11870	162.492	162.416	26391.30067
16	11869	162.477	162.401	26386.42728
16	11868	162.462	162.386	26381.55433
16	11867	162.447	162.371	26376.68184
16	11866	162.432	162.356	26371.80979
16	11865	162.417	162.341	26366.9382
16	11864	162.402	162.326	26362.06705
16	11863	162.387	162.311	26357.19636
16	11862	162.372	162.296	26352.32611
16	11861	162.357	162.281	26347.45632
16	11860	162.342	162.266	26342.58697
16	11859	162.327	162.251	26337.71808
16	11858	162.312	162.236	26332.84963
16	11857	162.297	162.221	26327.98164
16	11856	162.282	162.206	26323.11409
16	11855	162.267	162.191	26318.247
16	11854	162.252	162.176	26313.38035
16	11853	162.237	162.161	26308.51416
16	11852	162.222	162.146	26303.64841
16	11851	162.207	162.131	26298.78312
16	11850	162.192	162.116	26293.91827
16	11849	162.177	162.101	26289.05388
16	11848	162.162	162.086	26284.18993
16	11847	162.147	162.071	26279.32644
16	11846	162.132	162.056	26274.46339
16	11845	162.117	162.041	26269.6008
16	11844	162.103	162.026	26264.90068
16	11843	162.088	162.011	26260.03897
16	11842	162.073	161.996	26255.17771
16	11841	162.058	161.981	26250.3169
16	11840	162.043	161.966	26245.45654
16	11839	162.028	161.951	26240.59663
16	11838	162.013	161.937	26235.89918
16	11837	161.998	161.922	26231.04016
16	11836	161.983	161.907	26226.18158
16	11835	161.968	161.892	26221.32346
16	11834	161.953	161.877	26216.46578
16	11833	161.938	161.862	26211.60856
16	11832	161.923	161.847	26206.75178
16	11831	161.908	161.832	26201.89546
16	11830	161.893	161.817	26197.03958
16	11829	161.878	161.802	26192.18416
16	11828	161.863	161.787	26187.32918
16	11827	161.848	161.772	26182.47466
16	11826	161.833	161.757	26177.62058
16	11825	161.818	161.742	26172.76696
16	11824	161.803	161.727	26167.91378
16	11823	161.788	161.712	26163.06106
16	11822	161.773	161.697	26158.20878
16	11821	161.758	161.683	26153.51871
16	11820	161.743	161.668	26148.66732
16	11819	161.728	161.653	26143.81638
16	11818	161.713	161.638	26138.96589
16	11817	161.698	161.623	26134.11585
16	11816	161.684	161.608	26129.42787
16	11815	161.669	161.593	26124.57872
16	11814	161.654	161.578	26119.73001
16	11813	161.639	161.563	26114.88176
16	11812	161.624	161.548	26110.03395
16	11811	161.609	161.533	26105.1866
16	11810	161.594	161.518	26100.33969
16	11809	161.579	161.503	26095.49324
16	11808	161.564	161.489	26090.8088
16	11807	161.549	161.474	26085.96323
16	11806	161.534	161.459	26081.11811
16	11805	161.519	161.444	26076.27344
16	11804	161.504	161.429	26071.42922
16	11803	161.489	161.414	26066.58545
16	11802	161.474	161.399	26061.74213
16	11801	161.459	161.384	26056.89926
16	11800	161.445	161.369	26052.21821
16	11799	161.43	161.354	26047.37622
16	11798	161.415	161.339	26042.53469
16	11797	161.4	161.325	26037.855
16	11796	161.385	161.31	26033.01435
16	11795	161.37	161.295	26028.17415
16	11794	161.355	161.28	26023.3344
16	11793	161.34	161.265	26018.4951
16	11792	161.325	161.25	26013.65625
16	11791	161.31	161.235	26008.81785
16	11790	161.295	161.22	26003.9799
16	11789	161.28	161.205	25999.1424
16	11788	161.266	161.19	25994.46654
16	11787	161.251	161.176	25989.79118
16	11786	161.236	161.161	25984.955
16	11785	161.221	161.146	25980.11927
16	11784	161.206	161.131	25975.28399
16	11783	161.191	161.116	25970.44916
16	11782	161.176	161.101	25965.61478
16	11781	161.161	161.086	25960.78085
16	11780	161.146	161.071	25955.94737
16	11779	161.131	161.057	25951.27547
16	11778	161.116	161.042	25946.44287
16	11777	161.102	161.027	25941.77175
16	11776	161.087	161.012	25936.94004
16	11775	161.072	160.997	25932.10878
16	11774	161.057	160.982	25927.27797
16	11773	161.042	160.967	25922.44761
16	11772	161.027	160.952	25917.6177
16	11771	161.012	160.937	25912.78824
16	11770	160.997	160.923	25908.12023
16	11769	160.982	160.908	25903.29166
16	11768	160.968	160.893	25898.62442
16	11767	160.953	160.878	25893.79673
16	11766	160.938	160.863	25888.96949
16	11765	160.923	160.848	25884.1427
16	11764	160.908	160.833	25879.31636
16	11763	160.893	160.819	25874.65137
16	11762	160.878	160.804	25869.82591
16	11761	160.863	160.789	25865.00091
16	11760	160.849	160.774	25860.33713
16	11759	160.834	160.759	25855.51301
16	11758	160.819	160.744	25850.68934
16	11757	160.804	160.729	25845.86612
16	11756	160.789	160.715	25841.20414
16	11755	160.774	160.7	25836.3818
16	11754	160.759	160.685	25831.55992
16	11753	160.744	160.67	25826.73848
16	11752	160.73	160.655	25822.07815
16	11751	160.715	160.64	25817.2576
16	11750	160.7	160.626	25812.5982
16	11749	160.685	160.611	25807.77854
16	11748	160.67	160.596	25802.95932
16	11747	160.655	160.581	25798.14056
16	11746	160.64	160.566	25793.32224
16	11745	160.626	160.551	25788.66493
16	11744	160.611	160.537	25784.00811
16	11743	160.596	160.522	25779.19111
16	11742	160.581	160.507	25774.37457
16	11741	160.566	160.492	25769.55847
16	11740	160.551	160.477	25764.74283
16	11739	160.536	160.462	25759.92763
16	11738	160.522	160.448	25755.43386
16	11737	160.507	160.433	25750.61953
16	11736	160.492	160.418	25745.80566
16	11735	160.477	160.403	25740.99223
16	11734	160.462	160.388	25736.17926
16	11733	160.447	160.373	25731.36673
16	11732	160.433	160.359	25726.87545
16	11731	160.418	160.344	25722.06379
16	11730	160.403	160.329	25717.25259
16	11729	160.388	160.314	25712.44183
16	11728	160.373	160.299	25707.63153
16	11727	160.358	160.285	25702.98203
16	11726	160.344	160.27	25698.33288
16	11725	160.329	160.255	25693.5239
16	11724	160.314	160.24	25688.71536
16	11723	160.299	160.225	25683.90728
16	11722	160.284	160.211	25679.25992
16	11721	160.269	160.196	25674.45272
16	11720	160.255	160.181	25669.80616
16	11719	160.24	160.166	25664.99984
16	11718	160.225	160.151	25660.19398
16	11717	160.21	160.136	25655.38856
16	11716	160.195	160.122	25650.74379
16	11715	160.18	160.107	25645.93926
16	11714	160.166	160.092	25641.29527
16	11713	160.151	160.077	25636.49163
16	11712	160.136	160.063	25631.84857
16	11711	160.121	160.048	25627.04581
16	11710	160.106	160.033	25622.2435
16	11709	160.092	160.018	25617.60166
16	11708	160.077	160.003	25612.80023
16	11707	160.062	159.989	25608.15932
16	11706	160.047	159.974	25603.35878
16	11705	160.032	159.959	25598.55869
16	11704	160.018	159.944	25593.91899
16	11703	160.003	159.929	25589.11979
16	11702	159.988	159.915	25584.48102
16	11701	159.973	159.9	25579.6827
16	11700	159.958	159.885	25574.88483
16	11699	159.944	159.87	25570.24728
16	11698	159.929	159.856	25565.61022
16	11697	159.914	159.841	25560.81367
16	11696	159.899	159.826	25556.01757
16	11695	159.884	159.811	25551.22192
16	11694	159.87	159.796	25546.58652
16	11693	159.855	159.782	25541.95161
16	11692	159.84	159.767	25537.15728
16	11691	159.825	159.752	25532.3634
16	11690	159.81	159.737	25527.56997
16	11689	159.796	159.723	25523.09651
16	11688	159.781	159.708	25518.30395
16	11687	159.766	159.693	25513.51184
16	11686	159.751	159.678	25508.72018
16	11685	159.737	159.664	25504.24837
16	11684	159.722	159.649	25499.45758
16	11683	159.707	159.634	25494.66724
16	11682	159.692	159.619	25489.87735
16	11681	159.677	159.605	25485.24759
16	11680	159.663	159.59	25480.61817
16	11679	159.648	159.575	25475.8296
16	11678	159.633	159.56	25471.04148
16	11677	159.618	159.546	25466.41343
16	11676	159.604	159.531	25461.78572
16	11675	159.589	159.516	25456.99892
16	11674	159.574	159.501	25452.21257
16	11673	159.559	159.487	25447.58623
16	11672	159.544	159.472	25442.80077
16	11671	159.53	159.457	25438.17521
16	11670	159.515	159.442	25433.39063
16	11669	159.5	159.428	25428.766
16	11668	159.485	159.413	25423.98231
16	11667	159.471	159.398	25419.35846
16	11666	159.456	159.383	25414.57565
16	11665	159.441	159.369	25409.95273
16	11664	159.426	159.354	25405.1708
16	11663	159.412	159.339	25400.54867
16	11662	159.397	159.324	25395.76763
16	11661	159.382	159.31	25391.14642
16	11660	159.367	159.295	25386.36627
16	11659	159.353	159.28	25381.74584
16	11658	159.338	159.265	25376.96657
16	11657	159.323	159.251	25372.34707
16	11656	159.308	159.236	25367.56869
16	11655	159.294	159.221	25362.94997
16	11654	159.279	159.207	25358.33175
16	11653	159.264	159.192	25353.55469
16	11652	159.249	159.177	25348.77807
16	11651	159.235	159.162	25344.16107
16	11650	159.22	159.148	25339.54456
16	11649	159.205	159.133	25334.76927
16	11648	159.191	159.118	25330.15354
16	11647	159.176	159.104	25325.5383
16	11646	159.161	159.089	25320.76433
16	11645	159.146	159.074	25315.9908
16	11644	159.132	159.059	25311.37679
16	11643	159.117	159.045	25306.76327
16	11642	159.102	159.03	25301.99106
16	11641	159.087	159.015	25297.21931
16	11640	159.073	159.001	25292.76607
16	11639	159.058	158.986	25287.99519
16	11638	159.043	158.971	25283.22475
16	11637	159.029	158.957	25278.77275
16	11636	159.014	158.942	25274.00319
16	11635	158.999	158.927	25269.23407
16	11634	158.984	158.912	25264.46541
16	11633	158.97	158.898	25260.01506
16	11632	158.955	158.883	25255.24727
16	11631	158.94	158.868	25250.47992
16	11630	158.926	158.854	25246.0308
16	11629	158.911	158.839	25241.26433
16	11628	158.896	158.824	25236.4983
16	11627	158.881	158.81	25231.89161
16	11626	158.867	158.795	25227.28527
16	11625	158.852	158.78	25222.52056
16	11624	158.837	158.766	25217.91514
16	11623	158.823	158.751	25213.31007
16	11622	158.808	158.736	25208.54669
16	11621	158.793	158.722	25203.94255
16	11620	158.779	158.707	25199.33875
16	11619	158.764	158.692	25194.57669
16	11618	158.749	158.677	25189.81507
16	11617	158.734	158.663	25185.21264
16	11616	158.72	158.648	25180.61056
16	11615	158.705	158.633	25175.85027
16	11614	158.69	158.619	25171.24911
16	11613	158.676	158.604	25166.6483
16	11612	158.661	158.589	25161.88933
16	11611	158.646	158.575	25157.28945
16	11610	158.632	158.56	25152.68992
16	11609	158.617	158.545	25147.93227
16	11608	158.602	158.531	25143.33366
16	11607	158.588	158.516	25138.73541
16	11606	158.573	158.501	25133.97907
16	11605	158.558	158.487	25129.38175
16	11604	158.544	158.472	25124.78477
16	11603	158.529	158.458	25120.18828
16	11602	158.514	158.443	25115.4337
16	11601	158.5	158.428	25110.838
16	11600	158.485	158.414	25106.24279
16	11599	158.47	158.399	25101.48953
16	11598	158.455	158.384	25096.73672
16	11597	158.441	158.37	25092.30117
16	11596	158.426	158.355	25087.54923
16	11595	158.411	158.34	25082.79774
16	11594	158.397	158.326	25078.36342
16	11593	158.382	158.311	25073.6128
16	11592	158.367	158.296	25068.86263
16	11591	158.353	158.282	25064.42955
16	11590	158.338	158.267	25059.68025
16	11589	158.324	158.252	25055.08965
16	11588	158.309	158.238	25050.49954
16	11587	158.294	158.223	25045.75156
16	11586	158.28	158.209	25041.32052
16	11585	158.265	158.194	25036.57341
16	11584	158.25	158.179	25031.82675
16	11583	158.236	158.165	25027.39694
16	11582	158.221	158.15	25022.65115
16	11581	158.206	158.135	25017.90581
16	11580	158.192	158.121	25013.47723
16	11579	158.177	158.106	25008.73276
16	11578	158.162	158.092	25004.1469
16	11577	158.148	158.077	24999.5614
16	11576	158.133	158.062	24994.81825
16	11575	158.118	158.048	24990.23366
16	11574	158.104	158.033	24985.64943
16	11573	158.089	158.018	24980.9076
16	11572	158.075	158.004	24976.4823
16	11571	158.06	157.989	24971.74134
16	11570	158.045	157.975	24967.15888
16	11569	158.031	157.96	24962.57676
16	11568	158.016	157.945	24957.83712
16	11567	158.001	157.931	24953.25593
16	11566	157.987	157.916	24948.67509
16	11565	157.972	157.902	24944.09474
16	11564	157.957	157.887	24939.35686
16	11563	157.943	157.872	24934.7773
16	11562	157.928	157.858	24930.19822
16	11561	157.914	157.843	24925.6195
16	11560	157.899	157.828	24920.88337
16	11559	157.884	157.814	24916.30558
16	11558	157.87	157.799	24911.72813
16	11557	157.855	157.785	24907.15118
16	11556	157.84	157.77	24902.4168
16	11555	157.826	157.755	24897.84063
16	11554	157.811	157.741	24893.26495
16	11553	157.797	157.726	24888.68962
